dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,384.0,52,30.189399956725538,4,150,300,52,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,380.0,48,25.727399974130094,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,380.0,48,25.842900038696826,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,368.0,36,35.464700078591704,4,150,300,36,32,0,12,12,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,397.0,65,27.51480008009821,4,150,300,65,32,0,21,21,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d1024_bw120_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,238.0,56,10.316799976862967,4,75,150,56,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,seeded_random,1,bbcdaabb0f38893b
real_typeii_20db_d1024_bw120_blk0,cascade_lite,1,True,True,0.1875,0.01875,0.0,0.0,232.0,50,33.570799976587296,4,75,150,50,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,seeded_random,1,bbcdaabb0f38893b
real_typeii_20db_d1024_bw120_blk0,cascade_lite,2,True,True,0.21875,0.021875,0.0,0.0,238.0,56,29.409299953840673,4,75,150,56,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,seeded_random,1,bbcdaabb0f38893b
real_typeii_20db_d1024_bw120_blk0,cascade_lite,3,True,True,0.25,0.025,0.0,0.0,251.0,67,13.451299979351461,4,76,152,67,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,seeded_random,1,bbcdaabb0f38893b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.28125,0.028125,0.0,0.0,254.0,72,38.26739999931306,4,75,150,72,32,0,18,18,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.234375,0.0234375,0.0,0.0,250.0,64,11.35049993172288,4,77,154,64,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,244.0,62,14.836500049568713,4,75,150,62,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.21875,0.021875,0.0,0.0,249.0,65,11.77549990825355,4,76,152,65,32,0,14,14,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,False,0.21875,0.021875,0.03125,0.003125,234.0,52,32.06840006168932,4,75,150,52,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,True,0.1875,0.01875,0.0,0.0,234.0,52,23.18410004954785,4,75,150,52,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,229.0,45,16.806099913083017,4,76,152,45,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,True,0.25,0.025,0.0,0.0,252.0,70,10.81120001617819,4,75,150,70,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,True,0.25,0.025,0.0,0.0,257.0,73,17.987299943342805,4,76,152,73,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,254.0,72,16.597999958321452,4,75,150,72,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,226.0,44,35.29659996274859,4,75,150,44,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,252.0,70,19.03870003297925,4,75,150,70,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,256.0,74,23.224399890750647,4,75,150,74,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,248.0,66,28.26589997857809,4,75,150,66,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,230.0,48,16.37159998062998,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,276.0,94,51.14310001954436,4,75,150,94,32,0,21,21,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.28125,0.028125,0.0,0.0,261.0,77,20.006799953989685,4,76,152,77,32,0,18,18,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.234375,0.0234375,0.0,0.0,246.0,64,14.031899976544082,4,75,150,64,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,245.0,61,20.072099985554814,4,76,152,61,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.21875,0.021875,0.0,0.0,238.0,56,14.870299957692623,4,75,150,56,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,True,0.21875,0.021875,0.0,0.0,246.0,64,29.966500005684793,4,75,150,64,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,True,0.1875,0.01875,0.0,0.0,232.0,50,24.613099987618625,4,75,150,50,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,228.0,46,10.274100000970066,4,75,150,46,32,0,11,11,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,True,0.25,0.025,0.0,0.0,254.0,72,17.440899973735213,4,75,150,72,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,True,0.25,0.025,0.0,0.0,250.0,68,22.92030001990497,4,75,150,68,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,255.0,71,15.23829996585846,4,76,152,71,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,222.0,40,28.179700020700693,4,75,150,40,32,0,10,10,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,251.0,67,28.09120004530996,4,76,152,67,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,248.0,66,15.327799948863685,4,75,150,66,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,250.0,68,13.239199994131923,4,75,150,68,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,232.0,50,20.32200002577156,4,75,150,50,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,272.0,90,24.44219996687025,4,75,150,90,32,0,21,21,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,1,91e08c4131b829cd
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.28125,0.028125,0.0,0.0,254.0,72,19.043599953874946,4,75,150,72,32,0,18,18,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.234375,0.0234375,0.0,0.0,250.0,64,22.695999941788614,4,77,154,64,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,244.0,62,20.59289999306202,4,75,150,62,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.21875,0.021875,0.0,0.0,249.0,65,28.481799992732704,4,76,152,65,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,False,0.21875,0.021875,0.03125,0.003125,234.0,52,24.165699956938624,4,75,150,52,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,True,0.1875,0.01875,0.0,0.0,234.0,52,9.307699976488948,4,75,150,52,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,229.0,45,27.064800029620528,4,76,152,45,32,0,11,11,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,True,0.25,0.025,0.0,0.0,252.0,70,21.923699998296797,4,75,150,70,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,True,0.25,0.025,0.0,0.0,257.0,73,10.681199957616627,4,76,152,73,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,254.0,72,14.729600050486624,4,75,150,72,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,226.0,44,16.346699907444417,4,75,150,44,32,0,10,10,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,252.0,70,18.054199987091124,4,75,150,70,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,256.0,74,37.557899951934814,4,75,150,74,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,248.0,66,33.73569995164871,4,75,150,66,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,230.0,48,11.658000061288476,4,75,150,48,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,276.0,94,28.87809998355806,4,75,150,94,32,0,21,21,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,seeded_random,0,f4cc5c3e86519271
real_typeii_20db_d1024_bw120_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,374.0,42,10.88120008353144,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,1,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,24.766199989244342,4,150,300,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,2,True,True,0.21875,0.021875,0.0,0.0,374.0,42,7.660900009796023,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,3,True,True,0.25,0.025,0.0,0.0,380.0,48,11.258099926635623,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,4,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,5.940100061707199,4,150,300,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,5,True,True,0.21875,0.021875,0.0,0.0,374.0,42,10.000100010074675,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,6,True,True,0.25,0.025,0.0,0.0,380.0,48,11.857899953611195,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,7,True,True,0.140625,0.0140625,0.0,0.0,359.0,27,9.74020001012832,4,150,300,27,32,0,9,9,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,8,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,3.224999993108213,4,150,300,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,9,True,True,0.15625,0.015625,0.0,0.0,362.0,30,6.247700075618923,4,150,300,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,10,True,True,0.21875,0.021875,0.0,0.0,374.0,42,8.492799941450357,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,11,True,True,0.296875,0.0296875,0.0,0.0,389.0,57,8.172999951057136,4,150,300,57,32,0,19,19,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,12,True,True,0.140625,0.0140625,0.0,0.0,359.0,27,12.553000007756054,4,150,300,27,32,0,9,9,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,380.0,48,19.174399902112782,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,14,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,3.1186999985948205,4,150,300,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,15,True,True,0.28125,0.028125,0.0,0.0,386.0,54,10.00090001616627,4,150,300,54,32,0,18,18,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,374.0,42,9.782799985259771,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,cascade_lite,1,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,26.332200039178133,4,150,300,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,cascade_lite,2,True,True,0.21875,0.021875,0.0,0.0,374.0,42,7.116400054655969,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,cascade_lite,3,True,True,0.25,0.025,0.0,0.0,380.0,48,5.015500006265938,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,cascade_lite,4,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,8.380800019949675,4,150,300,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,cascade_lite,5,True,True,0.21875,0.021875,0.0,0.0,374.0,42,8.976300014182925,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,cascade_lite,6,True,True,0.25,0.025,0.0,0.0,380.0,48,10.821299976669252,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,16,identity,1,462a3bc6d744a527
